0.35521135074491161	0.017718354957016569	-0.063203313652529458	-0.032823435387947783	-0.062731951064916511	-0.032603556831858602	-0.051113180510602457	-0.068424875309982536	-0.011626605697264656	0.0010003962647834666	0.003459783203527998	0.089924571567135986	-0.18942324579742881	-0.197802526221313
-0.44288580042754155	-0.097768369535508937	-0.011868914229023558	0.050236484384935748	0.09133751958624195	-0.060057322173501161	0.026551070897896482	0.056579841453106974	-0.019530577347162313	0.042657611540991208	-0.048948874986834028	-0.091290988649459948	-0.17161397726025282	-0.011139418996703079
0.97192203123494381	0.081236459061005489	-0.068534166939604166	-0.091645779255430562	-0.0029174088821951639	0.10383347269940532	-0.092304351915266036	0.037966861062180932	0.027699707474981891	-0.072203474729965314	0.050646715257815847	-0.12535093865588898	0.44921861285344439	0.1705597103878756
0.15607480270958607	0.11685602502994033	-0.17191894364918675	0.0094324424093018763	-0.11676597633503821	0.13644794379589537	0.075435588936992676	-0.28592862294307447	-0.020624303390911751	0.11181444128618198	0.080082595901878398	0.18200869589822846	-0.23434185918863942	-0.16966670136009782
-0.47283517859003354	0.25565324739443135	0.13389634728227054	-0.04178273841053453	0.071007906962368444	0.17524708995308955	0.15623286684712326	0.096148923452796978	0.25262410123465528	-0.018543904750906587	0.053280421639953404	-0.023040093215846477	-0.093127987253621369	0.026588237468708874
-0.2602373528443529	0.34137576718927154	0.044751749321094297	-0.01804172804801257	0.073631474014328707	0.25434747210886327	0.047963693649763724	0.20395124761470307	-0.054140436834702675	0.01169663885858315	0.10320856306387988	-0.19915360929755796	-0.2150492537660747	-0.077924207247441576
-0.76615356582696459	-0.34613569651939974	-0.16914485232242768	-0.15091648326460905	-0.051374608936186228	0.032618038862605281	-0.064874024173538464	-0.17333012238083448	0.15432691192615777	0.13064141361971143	-0.017048205324057354	0.2568400470025034	0.25652924372362562	0.28996986764385319
-0.45447291623999181	0.013958086571250083	-0.044716347337325671	0.050051327425268896	0.13138806075397863	0.0035338283846290675	-0.0428312098276259	-0.14932276855300361	-0.073117500031773058	0.014587233960772005	0.017226298415242251	0.061687465181280945	-0.0197881981167497	0.049367624107617553
-0.39636837559073668	-0.29594114110128855	-0.13159956461766517	-0.11161059647395394	0.13387928897630405	-0.10592277277975992	-0.036515848240284553	-0.0079237704378040535	0.077177959007014657	-0.018138773431530059	-0.019588174519483442	-0.061451860100196959	-0.15398907793139024	-0.091847795371992058
0.075252598032808024	-0.18768988389892183	-0.12606413808141115	-0.16050198514433883	0.074543336124799742	0.13688080316777312	-0.070960737675339142	0.005778719038709898	-0.48340984136848658	-0.052972574308957465	-0.12147610018783758	-0.031823208186466972	-0.34276206647046392	-0.22969105738320411
